,Unnamed: 0,index,title,description,date,url,source-url,source-name,text
0,69,70,‘They brought a helicopter to target and kill unarmed devotees in Ayodhya’: Families of karsevaks claim involvement of late MP Munnan Khan in the carnage - OpIndia,‘They brought a helicopter to target and kill unarmed devotees in Ayodhya’: Families of karsevaks claim involvement of late MP Munnan Khan in the carnage  OpIndia,2024-01-11 11:16:17,https://news.google.com/rss/articles/CBMidmh0dHBzOi8vd3d3Lm9waW5kaWEuY29tLzIwMjQvMDEvYXlvZGh5YS1mYW1pbGllcy1vZi1rYXJzZXZha3MtY2xhaW0taW52b2x2ZW1lbnQtb2YtbGF0ZS1tcC1tdW5uYW4ta2hhbi1pbi10aGUtY2FybmFnZS_SAXpodHRwczovL3d3dy5vcGluZGlhLmNvbS8yMDI0LzAxL2F5b2RoeWEtZmFtaWxpZXMtb2Yta2Fyc2V2YWtzLWNsYWltLWludm9sdmVtZW50LW9mLWxhdGUtbXAtbXVubmFuLWtoYW4taW4tdGhlLWNhcm5hZ2UvYW1wLw?oc=5&hl=en-IN&gl=IN&ceid=IN:en,https://www.opindia.com,OpIndia,"Samajwadi Party president Akhilesh Yadav’s close associate and senior party leader Swami Prasad Maurya made a controversial statement on Wednesday (10th January 2024) in which he defended Mulayam Singh Yadav’s firing order on karsevaks by branding the Ram devotees who travelled to take part in the temple liberation movement in 1990 as troublemakers and miscreants. The statement has been opposed by a wide range of politicians, including some leaders from within the Samajwadi Party.

The OpIndia team spoke with the families of the victims and surviving karsevaks, as well as the locals of Ayodhya, to obtain information about the 1990 atrocity. We learned that during that time, a political leader by the name of Fasih-ur-Rehman Munnan Khan, popularly known as Munnan Khan had participated in the killings. The karsevaks who were far from the disputed structure were also reportedly murdered.

Who granted MP Munnan Khan permission to commit mass murder?

A former police officer stationed in Ayodhya in 1990 spoke to OpIndia on condition of anonymity. He unveiled that he received information in the year 1990 about the involvement of the then Balrampur MP late Munnan Khan along with his associates in the attacks on the karsevaks. His full name was Fasih-ur-Rehman. According to the ex-official, the local administration and the government were aware of Munnan Khan’s onslaught on the karsevaks. However, his influence in politics was so strong that no one even mentioned him. Some of Rudauli’s surviving karsevaks who witnessed the incident also brought up his name during the interview with OpIndia.

According to them, Munnan Khan was riding in a bus with his aides while dressed as a police officer. He used to tell the karsevaks, “Come sit in the bus. Let us give you the prasad of Ayodhya.” No karsevak knows how Munnan Khan who was posing as a cop was permitted to travel by bus while the karsevaks were being apprehended even while walking.

Sanjay, son of Ram Achal Gupta and Kali Sahay, son of Ram Bahadur Verma the karsevaks who sacrificed their lives for Ram Mandir also conveyed that MP Munnan Khan was directly involved in the slaughter of karsevaks. Some local residents remarked that Munnan Khan and his people not only fired on the karsevaks but also posed as police and abducted the Ram devotees in a bus to a location unknown to this day.

Munnan Khan was an MLA from the Katra assembly constituency under Gonda district from 1985 to 1989 after which he became an MP from Balrampur district from 1989 to 1991. He was considered close to senior Congress and Samajwadi Party leaders. An intersection in Gonda district is also named after him. He died in 2009.

in light of Swami Prasad Maurya’s comments, the family members of the karsevaks who were martyred want to know if Munnan Khan’s actions were legal or allowed by the Samajwadi Party. We’ll soon be sharing with you our second report which will detail Munnan Khan’s criminal past, dark activities and cruel conduct.

Murder of those far away from the Ram Janmabhoomi

Shivdayal Mishra, a karsevak who lives in the Gonda district talked to team OpIndia. He was shot twice in the leg during karseva in 1990. He divulged that he had taken the bullets at the border of the Gonda district which is at a considerable distance away from the ‘hot zone’ that was the Ayodhya town, especially the area around Ram Janmabhoomi site. The doctors who were sitting in the temporary tents at the time on government instructions fled the shelter out of fear of being shot by the police.

Abhishek, the son of deceased karsevak Mahavir Prasad Agarwal expressed that he was deeply hurt by the statement of Mulayam Singh Yadav which followed his father’s death. Abhishek stated that on 2nd November 1990, his father was shot dead near Karsewakpuram which was a long way from the babri structure.

Simultaneously, Suresh, son of victim Ramesh Pandey informed OpIndia that his father had been shot close to Shaheed Gali. Numerous Lord Ram worshipers were killed there. Hanumangarhi is situated between this area and the contested structure which is located far distant.

Karsevak Ram Achal Gupta’s son Sanjay disclosed to OpIndia that his father was shot on 2nd November 1990 in front of the Ayodhya police station which is not far from the earlier controversial structure. Ramtej, his brother, was performing karseva at the time. He is a living eyewitness to the tragedy in 1990. According to Ramtej, all of the karsevaks were gathered around and chanting Ram Bhajans (devotional songs of Lord Ram) as the bullets were fired at them.

Helicopters also shot bullets at unarmed karsevaks

Ayodhya’s local elders also told OpIndia that karsevaks had arrived unarmed in 1990. According to karsevak Raghuwar Singh of Rudauli locality in the Ayodhya district, shots were fired on 2nd November 1990 as everyone assembled to visit Janmbhoomi. A helicopter was hovering a few kilometres away from the disputed structure.

Seema Gupta, the daughter of martyr karsevak Vasudev Gupta stated in an interview with OpIndia that her father and other Ram devotees were killed with the help of a helicopter. A helicopter with green lights was circling over Ayodhya in the sky then. The cops would open fire at the exact moment when the chopper would fly down and its lights would turn red.

The son of another martyr karsevak Ram Sevak Verma, Kali Sahay Verma informed us that not only the cops on the ground but some armed personnel aboard the helicopters were also firing. He highlighted that the pellets penetrated his father’s body at an oblique angle and suspects that his father was shot from above.

‘Muhammad Usman and JS Bhullar were the leaders of the firing team‘

All the elders and karsevaks who reside in Ayodhya still remember the names of JS Bhullar and Muhammad Usman. They were both paramilitary officers. JS Bhullar along with his team used to camp at Maharaja Inter College in Ayodhya. The location of Maharaja Inter College where he used to bathe is also remembered by the locals due to the cruelty displayed in 1990.

An incident involving Bhullar was recounted by a local citizen who requested to remain unnamed. According to the witness, on 30th October 1990, a chopper came from Lucknow with orders to fire following which scared the local cops. They didn’t want to shoot at the karsevaks and were firing bullets into the air.

The source added that after JS Bhullar noticed gunfire in the air, he approached these police officers and reprimanded them. He aimed and fired at a Ram devotee who was walking by. The moment the bullet struck, the person went down and instantly passed away. JS Bhullar then chuckled and commented, “This is how you shoot.”

The other squad led by Muhammad Usman was raining bullets at the same time. He reportedly held the position of Deputy Commandant within the Central Reserve Police Force (CRPF). It is believed that he and his unit were present when the karsevaks were killed in large numbers close to Shaheed Gali and Digambar Akhara. All of them shot the Ram devotees in the head and chest, instead of aiming for the legs as security personnel are supposed to, as per locals.

Ayodhya’s elders often say that the locals cops were not involved in the shooting, but it was the paramilitary central forces. A battalion of the Indo-Tibetan Border Police is also mentioned in this context.

According to the ex-officer, external forces were summoned to initiate gunfire. After the Ayodhya slaughter, a poem gained popularity in the local areas which bore the lyrics, “The earth trembled and the sky cried when bullets were fired in Ayodhya.” It further reads, “When Uttar Pradesh police refused, cops were called from Tibet."
1,28,29,Controversial Urdu poet Munawwar Rana dies at 71 after prolonged illness - OpIndia,Controversial Urdu poet Munawwar Rana dies at 71 after prolonged illness  OpIndia,2024-01-15 03:56:06,https://news.google.com/rss/articles/CBMiaGh0dHBzOi8vd3d3Lm9waW5kaWEuY29tLzIwMjQvMDEvY29udHJvdmVyc2lhbC11cmR1LXBvZXQtbXVuYXd3YXItcmFuYS1kaWVzLWF0NzEtYWZ0ZXItcHJvbG9uZ2VkLWlsbG5lc3Mv0gFsaHR0cHM6Ly93d3cub3BpbmRpYS5jb20vMjAyNC8wMS9jb250cm92ZXJzaWFsLXVyZHUtcG9ldC1tdW5hd3dhci1yYW5hLWRpZXMtYXQ3MS1hZnRlci1wcm9sb25nZWQtaWxsbmVzcy9hbXAv?oc=5&hl=en-IN&gl=IN&ceid=IN:en,https://www.opindia.com,OpIndia,"Urdu poet Munawwar Rana on Sunday breathed his last at a hospital in Uttar Pradesh’s Lucknow following a cardiac arrest. He was 71 and had been battling with a prolonged illness for the past several months. Rana was undergoing treatment at the PGI hospital in Lucknow.

Born on November 26, 1952, in Uttar Pradesh’s Raebareli, Munawwar Rana is known for his Urdu literature and ghazals.

In 2014, he was honoured with the Sahitya Akademi Award for his poem, ‘Shahdaba’. However, he had returned the award, alleging ‘intolerance’ in the country.

He also received other awards, including the Ameer Khusro Award, the Mir Taqi Mir Award, the Ghalib Award, the Dr Zakir Hussain Award, and the Saraswati Samaj Award, throughout his career.

It was alleged a few years ago that one of Rana’s most highly-acclaimed poems was stolen from Hindi poet Alok Srivastava.

Rana last made headlines in 2021 when he likened Maharshi Valmiki to Taliban. The UP Police booked him for his derogatory comments against Hindus by drawing false equivalence with radical Islamic organisation Taliban that has captured Afghanistan.

Rana went ahead to make a dastardly metaphorical statement to defend the Taliban. Rana had also threatened to leave Uttar Pradesh if Yogi was reelected as CM.

In January 2021, he took to social media to poetically incite a mob to violence. In the tweet which was deleted later, Rana gave a call to demolish the Parliament building and set the godowns for grains storage on fire.

In October 2020, Rana made a condemnable remark on the brutal beheading of French History teacher Samuel Paty by an Islamist terrorist. He supported the terrorist attack saying that he would have done the same.

A year after the Ram Janmabhoomi verdict, Rana made repugnant remarks against the then Chief Justice of India Ranjan Gogoi saying “Even a prostitute in India charges more for selling herself than Ranjan Gogoi did.”

In May 2020, an old letter penned by poet Alok Srivastava addressed to Munawwar Rana went viral on social media in which he alleges the Urdu poet of stealing his couplet and brazenly garnering accolades for it.

This came after he called 100 crore Hindus as ‘animals’ and 35 crore ‘humans’ in India.

(With inputs from agencies)"
2,47,48,"16-year-old Ram Chander Yadav, the first karsevak martyred in the Ram Mandir movement: Had gone to save karsevaks, Police shot him in the head - OpIndia","16-year-old Ram Chander Yadav, the first karsevak martyred in the Ram Mandir movement: Had gone to save karsevaks, Police shot him in the head  OpIndia",2024-01-15 09:12:26,https://news.google.com/rss/articles/CBMiamh0dHBzOi8vd3d3Lm9waW5kaWEuY29tLzIwMjQvMDEvMTYteWVhci1vbGQtcmFtLWNoYW5kZXIteWFkYXYtZmlyc3Qta2Fyc2V2YWstbWFydHlyZWQtcmFtLW1hbmRpci1tb3ZlbWVudC_SAW5odHRwczovL3d3dy5vcGluZGlhLmNvbS8yMDI0LzAxLzE2LXllYXItb2xkLXJhbS1jaGFuZGVyLXlhZGF2LWZpcnN0LWthcnNldmFrLW1hcnR5cmVkLXJhbS1tYW5kaXItbW92ZW1lbnQvYW1wLw?oc=5&hl=en-IN&gl=IN&ceid=IN:en,https://www.opindia.com,OpIndia,"Preparations are underway for the auspicious Ram Mandir Pran Pratishtha in Ram Nagri, Ayodhya Dham, on 22nd January 2024, which is just a week away. Along with the festivities and rituals, the country is also paying homage to countless unsung Ram Bhakts who sacrificed their lives to reclaim the revered birthplace of Shri Ram in the five centuries-long drawn struggle.

During ground reporting in Ayodhya, the OpIndia team learned that the first massacre at the hands of the police in the Mulayam Singh regime took place 8 days before 30th October 1990. Evidently, on 22nd October 1990, the police, who had gone to raid based on information about Kar Sevaks being present, opened fire in a village in Basti district near Ayodhya. In this indiscriminate firing, three Ram Bhakts from the village lost their lives, while many others were injured.

Ram Chander Yadav was the first martyr in the massacre that took place on 22nd October 1990. The in-charge of the Duboulia police station received information about the presence of Kar Sevaks in the village of Sandpur. Their informant had informed the police that the Kar Sevaks gathered in the village were planning to march towards Ayodhya. The police surrounded the village. In an atmosphere filled with devotion to Ram Lalla, people from the village of Sandpur and surrounding areas gathered in protest against the police action targeting Ram Bhakts. During the protest, the police took orders from higher-ups and opened fire on the villagers.

We visited the home of the martyr Ram Chander Yadav to gather information about their current situation.

The victim Ram devotee Ram Chander was a minor

Ram Chander Yadav was originally from the village Barasana Tedhwa in the Basti district. This area falls under the jurisdiction of the Duboulia police station. The Sarayu River is located approximately 1 kilometer away, and its other bank touches the boundary of Ayodhya city.

When we reached Ram Chander’s house, his brother Ramnath Yadav was present there. Ramnath Yadav mentioned that Ram Chander Yadav was the third among five brothers. He told the OpIndia team that Ram Chander was around 16 years of age when he was fatally shot on 22nd October. The surviving brothers managed to overcome the sorrow in their own ways, engaging in various small jobs to sustain the family.

Thatched and Unplastered House

Ram Chander Yadav’s surviving family is living in a state of extreme poverty. Their house is divided into two parts. The first part is thatched, and the second part consists of a section of a Pucca house, which lacks both flooring and plaster. For agricultural activities, the family took a loan and acquired a tractor-trolley. Now, at nearly 60 years old, Ramnath Yadav shared that, in the sorrow of losing his son, his father Ram Narayan Yadav had lost his life, and a few days later, his mother also passed away.

According to Ramnath, his brother Ram Chander had just started helping them manage expenses for household activities when he became a victim of police bullets during the Mulayam government.

He was shot in the head

Ram Chander Yadav was a staunch devotee of Lord Ram and Mahadev Shiva. Ramnath Yadav became emotional while recalling the incidents that transpired on 22nd October 1990. He said that villagers had gathered near a field against the excesses of the policemen targeting Ram devotees. During this time, the police surrounded them, and without warning, opened fire on the villagers. In this indiscriminate firing, Ram Chander Yadav was hit and he fell into the fields. He wasn’t provided with any medical treatment. Due to being shot in the head, Ram Chander couldn’t survive for long, and in a short while, he breathed his last.

Raids were conducted to nab the remaining brothers

Ramnath Yadav told the OpIndia team that during the firing, it was chaotic, and it wasn’t clear who went where. After the police left, people started searching for their relatives and family members. Ram Chander didn’t return home. Family members learned about Ram Chander being shot in the firing. After some efforts, they found out that Ram Chander’s body was kept at Basti District Hospital. The family was about to leave to collect the body when the police team again raided the village.

During the raid, the police also tried to apprehend the remaining brothers of late Ram Chander. Fearing the police excesses, the remaining brothers of the victim also left the house and ran away. Consequently, only Ram Chander’s old father and mother were left in the house. According to Ramnath, there was such fear of the police at that time that the other young members of his Yadav-dominated village also left their homes and hid somewhere.

The dead body was not allowed to enter the village

Speaking with the OpIndia team, Ramnath recalled that 22nd October 1990 was the most difficult time for his family. He added that when the remaining brothers and well-wishers of the village fled away fearing a police raid, his old parents somehow had to go to Basti, about 50 kilometers away. At that time even vehicles were not running due to strict police security. Even Ramnath doesn’t know how his father Ram Narayan Yadav along with his wife reached the dead body of his brother.

When Ram Narayan Yadav reached Basti Hospital with his wife, he was told that his son’s body was lying in the postmortem house. When he reached there, Ram Narayan saw a heavy police force deployment. When his wife started crying after seeing her son’s dead body, the police stopped her.

Ram Narayan received clear orders that he could not take his son’s body to the village under any circumstances. The father of the deceased pleaded for cremation as per Hindu rituals but the then authorities did not budge.

Ultimately, the cremation of Ram Chander Yadav took place at the cremation ground on the banks of the river in the city, a short distance away from the Basti District Hospital. During this period, apart from the old parents, a heavy police force remained deployed. Ram Chander’s family returned to their village empty-handed at night. Due to the remaining sons absconding out of fear of the police, the other posthumous rites of Ram Chander also took a long time.

Couldn’t keep even a single picture

Other members of the family also have resolute faith in Sanatan Dharma. Ramnath Yadav mentioned that they are very happy with the construction of Lord Ram’s temple in Ayodhya. Unfortunately, according to Ramnath, they couldn’t save even a single picture of his brother. As per Ramnath, there was limited use of cameras and other facilities in 1990, and because of their poor economic condition, they couldn’t take photos, and towards the end, the entire family had to flee due to police actions.

Ramnath wishes that his brother Ram Chander should also be remembered during the construction of the Ram Mandir in Ayodhya. His family wishes that the government should build a memorial of Ram Chander Yadav in Ayodhya."
3,1292,93,"Punjab: Man dresses up as a woman to write exam on girlfriend’s behalf, arrested - OpIndia","Punjab: Man dresses up as a woman to write exam on girlfriend’s behalf, arrested  OpIndia",2024-01-15 09:51:33,https://news.google.com/rss/articles/CBMia2h0dHBzOi8vd3d3Lm9waW5kaWEuY29tLzIwMjQvMDEvcHVuamFiLW1hbi1kcmVzc2VzLXVwLWFzLXdvbWFuLXRvLXdyaXRlLWV4YW0tb24tZ2lybGZyaWVuZC1iZWhhbGYtYXJyZXN0ZWQv0gFvaHR0cHM6Ly93d3cub3BpbmRpYS5jb20vMjAyNC8wMS9wdW5qYWItbWFuLWRyZXNzZXMtdXAtYXMtd29tYW4tdG8td3JpdGUtZXhhbS1vbi1naXJsZnJpZW5kLWJlaGFsZi1hcnJlc3RlZC9hbXAv?oc=5&hl=en-IN&gl=IN&ceid=IN:en,https://www.opindia.com,OpIndia,"A young man’s endeavour to cleverly deceive authorities by posing as his girlfriend turned into a comedic show at an examination centre in Faridkot, Punjab.

On January 7, a multi-purpose health workers exam was conducted by the Baba Farid University of Health Sciences at DAV Public School in Kotkapura. Angrez Singh from Fazilka decided to write the exam by donning the guise of his girlfriend, Paramjit Kaur. Decked out in red bangles, a bindi, lipstick, and a ladies’ suit, Angrez Singh was ready.

Nevertheless, the scene was now primed for Punjab’s most unforeseen comedic performance, as university officials promptly became aware of the ruse and lodged a complaint with the police.

As per the police, Angrez Singh went to great lengths in his attempt, employing counterfeit voter and Aadhar cards to establish his identity as Paramjit Kaur. The scheme appeared flawless until the crucial instance when his fingerprints did not align with those of the actual candidate on the biometric device.

In a regrettable turn of events, the authentic candidate, Paramjit Kaur, had her application rejected by the administration. Simultaneously, legal proceedings have been initiated against Angrez Singh."
4,52,53,"‘Committed grievous sin to marry a Hindu’: Hindu man murdered in Jharkhand for marrying a Muslim woman, accused Suleman booked - OpIndia","‘Committed grievous sin to marry a Hindu’: Hindu man murdered in Jharkhand for marrying a Muslim woman, accused Suleman booked  OpIndia",2024-01-15 12:17:52,https://news.google.com/rss/articles/CBMiZGh0dHBzOi8vd3d3Lm9waW5kaWEuY29tLzIwMjQvMDEvamhhcmtoYW5kLXN1bGVtYW4tbXVyZGVycy1oaW5kdS1odXNiYW5kLW9mLWhpcy1uaWVjZS1zdWx0YW5hLWJvb2tlZC_SAWhodHRwczovL3d3dy5vcGluZGlhLmNvbS8yMDI0LzAxL2poYXJraGFuZC1zdWxlbWFuLW11cmRlcnMtaGluZHUtaHVzYmFuZC1vZi1oaXMtbmllY2Utc3VsdGFuYS1ib29rZWQvYW1wLw?oc=5&hl=en-IN&gl=IN&ceid=IN:en,https://www.opindia.com,OpIndia,"In the Kodarma region of Jharkhand, the police have filed an FIR against an individual named Suleman for allegedly murdering a Hindu man identified as Ghanashyam Das. The accused Suleman is said to have murdered the victim for marrying his niece, Sultana. The FIR in the case was registered on 14th December but it is reported that to date, the police have taken no action in the case.

According to the report by Aaj Tak, Sultana and victim Das were in love. The woman married the latter 3 years after the death of her earlier husband. Sultana was worried about the future of her two kids so she decided to marry Das after falling in love with him.

While the family of the woman had no problem with her second marriage to a Hindu, her maternal uncle, Suleman, had warned her regarding the marriage. He had threatened that he would do something unfavourable to stop the marriage. While the two married without any incident, the accused murdered Das 10 months after he tied the knot with Sultana.

Suleman is said to have spiked drinks offered to Das with poison, after which he immediately passed away. The accused believed that the woman had sinned by marrying a man belonging to the Hindu religion.

The woman has appealed to the police to take strict action against the accused. She said that she expects justice to be delivered to her second husband who was brutally murdered by the accused. The murder is said to be executed on 13th December, and the police filed an FIR in the case on 14th December.

Further investigations into the case are underway."
5,395,96,"SFJ terrorist Gurpatwant Singh Pannun issues another threat, this time against PM Modi on Republic Day - OpIndia","SFJ terrorist Gurpatwant Singh Pannun issues another threat, this time against PM Modi on Republic Day  OpIndia",2024-01-16 06:55:51,https://news.google.com/rss/articles/CBMiamh0dHBzOi8vd3d3Lm9waW5kaWEuY29tLzIwMjQvMDEvc2ZqLWd1cnBhdHdhbnQtc2luZ2gtcGFubnVuLWlzc3Vlcy10aHJlYXQtYWdhaW5zdC1wbS1tb2RpLW9uLXJlcHVibGljLWRheS_SAW5odHRwczovL3d3dy5vcGluZGlhLmNvbS8yMDI0LzAxL3Nmai1ndXJwYXR3YW50LXNpbmdoLXBhbm51bi1pc3N1ZXMtdGhyZWF0LWFnYWluc3QtcG0tbW9kaS1vbi1yZXB1YmxpYy1kYXkvYW1wLw?oc=5&hl=en-IN&gl=IN&ceid=IN:en,https://www.opindia.com,OpIndia,"On 16th January, terrorist organisation Sikhs For Justice’s chief and designated terrorist Gurpatwant Singh Pannun issued a threat to Prime Minister Narendra Modi on the Republic Day. In a video released by SFJ, graffiti in Delhi’s Chander Vihar was shown with a “Khalistan voter registration” message.

Source: X

In the audio message, Gurpatwant Singh Pannun accused PM Modi of the assassination of Khalistani terrorist and Canadian citizen Hardeep Singh Nijjar. He claimed that PM Modi is on the “radar” of pro-Khalistan Sikhs. He further threatened that on Republic Day, SFJ would avenge the “assassination” of Nijjar and would raise the Khalistan flag. He then “dared” PM Modi to come to Delhi without security, and SFJ would “avenge” the assassination of Nijjar.

Source: X

It has become a habit for US citizen and designated Khalistani terrorist Gurpatwant Singh Pannun to issue threats to the Indian Prime Minister, Union Ministers, and diplomats before special events such as Republic Day. For years, Pannun has been indulging in such activities. A few days ago, he also released a statement urging multinational companies not to invest in Vibrant Gujarat, a state-level program to attract investments. In his message, he called the Indian government “Nazi”.

Interestingly, Sikhs For Justice, whose social media handles have been withheld or blocked in India, have bought a “Golden Verified Mark” on X (formerly Twitter). It means SFJ is paying USD 1,000 to X every month for the same under the X Premium membership program for businesses. It is a matter of concern that X has allowed a terrorist organisation to have a verified account, that too, a business account, on its platform.

Source: X

Who is Gurpatwant Singh Pannun

Gurpatwant Singh Pannun is a US-based Khalistani terrorist who has citizenship in both the US and Canada. He poses as an attorney in the US and claims to be a front-runner in the fight for the rights of Sikhs. In reality, he consistently propagates the Khalistani sentiments and often issues threats against India. He has been actively promoting violence against Indian diplomats in Canada, the US and other countries where pro-Khalistani Sikhs have been living. He was designated as a terrorist by the Government of India under the Unlawful Activities (Prevention) Act (UAPA) for his anti-India activities. His organisation, Sikhs For Justice, was also listed as a terrorist outfit by the Government of India.

The murder of Hardeep Singh Nijjar and accusations against India

In June 2023, Khalistani terrorist Hardeep Singh Nijjar was killed in Canada by unknown assailants, probably as a result of a gang war. However, in September 2023, the Prime Minister of Canada, Justin Trudeau, accused India of being involved in the murder.

Following the accusations, Canada also expelled a senior Indian diplomat. India categorically denied any involvement in the murder and expelled a senior Canadian diplomat in retaliation.

Furthermore, 41 more Canadian diplomats were asked to leave the country and warned to strip them of their diplomatic immunity. In October, the diplomats of Canada left India.

Canada tried to gather support from its Western allies but failed to do so. Even after months of the diplomatic blunder that Canada made, India is yet to receive any credible evidence that Indian agents were involved in the murder of Hardeep Singh Nijjar.

India has also raised the issue that the Canadian government has been harbouring terrorists and giving them political and financial backing on its soil. Since the accusations, Indian diplomats and Hindus living in Western countries are facing threats from the Khalistani elements."
6,383,84,Singer Chithra faces online attack for urging followers to celebrate Ram Mandir Pran Pratishtha by lighting diyas - OpIndia,Singer Chithra faces online attack for urging followers to celebrate Ram Mandir Pran Pratishtha by lighting diyas  OpIndia,2024-01-16 14:50:43,https://news.google.com/rss/articles/CBMiiQFodHRwczovL3d3dy5vcGluZGlhLmNvbS8yMDI0LzAxL3Npbmdlci1jaGl0aHJhLW9ubGluZS1hdHRhY2stZm9yLXVyZ2luZy1mb2xsb3dlcnMtdG8tY2VsZWJyYXRlLXJhbS1tYW5kaXItcHJhbi1wcmF0aXNodGhhLWxpZ2h0aW5nLWRpeWFzL9IBjQFodHRwczovL3d3dy5vcGluZGlhLmNvbS8yMDI0LzAxL3Npbmdlci1jaGl0aHJhLW9ubGluZS1hdHRhY2stZm9yLXVyZ2luZy1mb2xsb3dlcnMtdG8tY2VsZWJyYXRlLXJhbS1tYW5kaXItcHJhbi1wcmF0aXNodGhhLWxpZ2h0aW5nLWRpeWFzL2FtcC8?oc=5&hl=en-IN&gl=IN&ceid=IN:en,https://www.opindia.com,OpIndia,"Famous playback singer KS Chithra is facing an attack on social media after she urged faithful among her followers to recite the Ram Mantra and light diyas in their houses on the Ram Lalla Pran Pratishtha at Bhavya Ram Mandir in Ayodhya scheduled for 22nd January 2024.

In a video on Monday, she urged people to observe the consecration day. Before that video, another video of her receiving the Akshatam from Ayodhya also went viral on social media. Though a few celebrities have supported her, others have criticised her. Notably, Chithra has over 45 years of singing career in the industry.

Indu Menon, an author, criticised Chithra and said, “Singer Chithra may be singing hymns in praise of Ram, Vishnu, Sita and Murugan. But that does not mean standing with killing innocent people. She has freedom of expression and can join any side of the issue. But glorifying a cause that led to genocide is cruel, even if it is inoffensive. Even if you Kindle five-wick lamps, no light will fill your mind”.

Source: Facebook

Singer and composer Sooraj Santhosh also criticised her. They said, “She forgets that the temple was constructed after demolishing the mosque. Icons are waiting to break down, one after another. How many Chithras are waiting to show their true colour?”.

While these celebrities called Chithra out and claimed the temple was being constructed after demolishing a mosque, they forgot the fact that the disputed structure that they were referring to as a mosque was built after demolishing Ram Mandir 500 years ago. Notably, Goswami Tulsidas had mentioned in one of his writings about the demolition of the temple and the construction of a mosque in its place.

Singer G Venugopal came out in support of Chithra and said she was never involved in any controversies. He added that Chithra was sad over the insults she was facing on social media. He said Chithra has no political affiliation and only concentrated on her career for over 44 years. He said, “If we disagree with her, why can’t we pardon her at least once? There won’t even be a revolutionary home sans mothers and elders who advise reciting nama japa in the evening, attending church every Sunday, and praying five times daily. You can disagree with these people. They have attained immortality in our music world. My only request is that we should be careful not to hurt them,” in a post in Malayalam on Facebook.

Source: Facebook

On the one hand, Hindus across the world celebrate the Ram Mandir Pran Pratishtha ceremony, but on the other hand, left-liberals and anti-Hindu elements ridicule Hindus for expressing their happiness. Even opposition leaders of parties like Congress, Samajwadi Party and others claim that BJP made the Pran Pratishtha ceremony a political event. There are claims that the temple is being constructed using government funds, but that is false. Ram devotees donated over Rs 3,500 crores for the construction of the temple."
7,98,99,Vegetarian Archives | Page 3 of 3 - OpIndia,Vegetarian Archives | Page 3 of 3  OpIndia,2024-01-17 01:12:17,https://news.google.com/rss/articles/CBMiLmh0dHBzOi8vd3d3Lm9waW5kaWEuY29tL3RhZy92ZWdldGFyaWFuL3BhZ2UvMy_SAQA?oc=5&hl=en-IN&gl=IN&ceid=IN:en,https://www.opindia.com,OpIndia,The allegations against Karunesh Khanna emerged after his assistant manager Mafis Ali filed an employment tribunal case against the chef.
8,67,68,Houthis Archives | Page 2 of 2 - OpIndia,Houthis Archives | Page 2 of 2  OpIndia,2024-01-17 05:09:35,https://news.google.com/rss/articles/CBMiK2h0dHBzOi8vd3d3Lm9waW5kaWEuY29tL3RhZy9ob3V0aGlzL3BhZ2UvMi_SAQA?oc=5&hl=en-IN&gl=IN&ceid=IN:en,https://www.opindia.com,OpIndia,"""Yemen is the first Islamic country to ban imports of Swedish goods after its violations and desecration of Muslims' holiest,"" Houthi trade minister said."
9,66,67,Pakistan Archives | Page 335 of 335 - OpIndia,Pakistan Archives | Page 335 of 335  OpIndia,2024-01-17 05:10:57,https://news.google.com/rss/articles/CBMiLmh0dHBzOi8vd3d3Lm9waW5kaWEuY29tL3RhZy9wYWtpc3Rhbi9wYWdlLzMzNS_SAQA?oc=5&hl=en-IN&gl=IN&ceid=IN:en,https://www.opindia.com,OpIndia,"Ever since India changed the map of Pakistan in 1971, Pakistan has been dying to do the same to India. 7 such fantasy maps."
