,Unnamed: 0,index,title,description,date,url,source-url,source-name,text
0,54,55,‘Don’t take foreign media at face value’: Jaishankar to ANI - Newslaundry,‘Don’t take foreign media at face value’: Jaishankar to ANI  Newslaundry,2024-01-01 08:00:00,https://news.google.com/rss/articles/CBMiXmh0dHBzOi8vd3d3Lm5ld3NsYXVuZHJ5LmNvbS8yMDI0LzAxLzAyL2RvbnQtdGFrZS1mb3JlaWduLW1lZGlhLWF0LWZhY2UtdmFsdWUtamFpc2hhbmthci10by1hbmnSAW5odHRwczovL3d3dy5uZXdzbGF1bmRyeS5jb20vYW1wL3N0b3J5LzIwMjQlMkYwMSUyRjAyJTJGZG9udC10YWtlLWZvcmVpZ24tbWVkaWEtYXQtZmFjZS12YWx1ZS1qYWlzaGFua2FyLXRvLWFuaQ?oc=5&hl=en-IN&gl=IN&ceid=IN:en,https://www.newslaundry.com,Newslaundry,"Hitting out at global media reports on democracy indicators in India, External Affairs Minister S Jaishankar has said that there is no need to take foreign media reports at face value.

In an interview with ANI, the minister pointed to “multiple standards”.

“I’m not saying we don’t have room for improvement. Everybody does. We certainly do. But I would say, please look at their motive and their agenda. They are not agenda-less, they are not motive-less, they are trying to push a certain line because they have a certain interest, so don’t necessarily take what comes in foreign media at face value...because when you look at the multiple standards that they practice....you are talking of state of democracy in this country, give me any yardstick of democracy. Are your elections fair, is your participation growing? Are broader and broader sections involved, are your institutions working. I would say I am doing as well as any other democracy.”

The minister also said there are people “who apparently feel more confident of their support outside India, and inside India, they get support from outside India”. “So we have this constant barrage. We’ve had this from 2014, it increased up to 2019. I'm sure it will become very shrill as we lead up to the summer of 2024, who will constantly come at you and say you are less of a democracy? They’ll pick what they believe are flaws or failings that we have. Again, we must have the confidence to judge it.”

BJP ministers have repeatedly criticised the foreign press and global surveys critical of India as “mischievous” or “flawed”.

In India, every second foreign correspondent has been summoned by the Narendra Modi government to explain their reportage critical of ministries. Since August 2019, almost no one has been allowed to visit Jammu and Kashmir and report independently there. And journalists who write “negative stories” are given visas valid for less than a year, putting their jobs at stake.

Those were some of the findings of three internal surveys conducted in 2020, 2021 and 2022 among journalists in India who are either foreign nationals or who are overseas citizens of India cardholders. You can read more details in this Newslaundry report."
1,53,54,‘Woman pouncing on everyone’: Kannada channel follows and films women on new year’s eve - Newslaundry,‘Woman pouncing on everyone’: Kannada channel follows and films women on new year’s eve  Newslaundry,2024-01-01 08:00:00,https://news.google.com/rss/articles/CBMiemh0dHBzOi8vd3d3Lm5ld3NsYXVuZHJ5LmNvbS8yMDI0LzAxLzAyL3dvbWFuLXBvdW5jaW5nLW9uLWV2ZXJ5b25lLWthbm5hZGEtY2hhbm5lbC1mb2xsb3dzLWFuZC1maWxtcy13b21lbi1vbi1uZXcteWVhcnMtZXZl0gGKAWh0dHBzOi8vd3d3Lm5ld3NsYXVuZHJ5LmNvbS9hbXAvc3RvcnkvMjAyNCUyRjAxJTJGMDIlMkZ3b21hbi1wb3VuY2luZy1vbi1ldmVyeW9uZS1rYW5uYWRhLWNoYW5uZWwtZm9sbG93cy1hbmQtZmlsbXMtd29tZW4tb24tbmV3LXllYXJzLWV2ZQ?oc=5&hl=en-IN&gl=IN&ceid=IN:en,https://www.newslaundry.com,Newslaundry,"“The woman is pouncing on everyone”. “Drunken girl’s whims”. “Drunk woman creates ruckus in Koramangala”. “Woman not even in the condition to walk”. “Girls swaying in the middle of the road.”

These are not social media comments by incels but captions to YouTube videos by NewsFirst Kannada after its cameras zoomed in on women’s outfits, faces, and bodies outside pubs in Bengaluru on new year’s eve.

Despite visible discomfort and requests to not be filmed, the Kannada news channel’s cameras continued to follow women as they left pubs. The channel’s coverage also included footage of a woman being helped into an auto rickshaw while she was drunk. “Look at the woman in auto falling on anyone in sight,” read the thumbnail.

Another woman reportedly faced molestation, and NewsFirst Kannada’s video showed the woman’s friend assaulting the alleged molester. The channel sensationalised the incident with captions such as “lover beats up man for molesting ‘his’ woman” and “molester gets free beatings by lover”.

Several other news channels such as Public TV and Zee Kannada News ran content with nearly similar visuals. The thumbnails and titles of these videos were equally misogynistic. In a video published by Public TV, the thumbnail read, “Drunk woman passed out on the road,” “Woman full tight male-friends full tired,” and “Drunk woman loses consciousness on the road”.

The comment boxes under all these videos were promptly filled with inappropriate takes on the women’s attire, “insinuating and inviting lewd behavior”.

DCP South East CK Baba said the police will probe the matter if anyone files a complaint. Meanwhile, NewsFirst Kannada has deleted some of the videos from YouTube."
2,68,69,Fahad Zuberi - Newslaundry,Fahad Zuberi  Newslaundry,2024-01-02 08:00:00,https://news.google.com/rss/articles/CBMiL2h0dHBzOi8vd3d3Lm5ld3NsYXVuZHJ5LmNvbS9hdXRob3IvZmFoYWQtenViZXJp0gEA?oc=5&hl=en-IN&gl=IN&ceid=IN:en,https://www.newslaundry.com,Newslaundry,"Fahad Zuberi

The writer is an Architect and Indira Gandhi Radhakrishnan Graduate Scholar studying South Asia at University of Oxford."
3,87,88,"Heritage, freedom struggle, practical solutions: What NDMC’s Sunehri Masjid plan has overlooked - Newslaundry","Heritage, freedom struggle, practical solutions: What NDMC’s Sunehri Masjid plan has overlooked  Newslaundry",2024-01-02 08:00:00,https://news.google.com/rss/articles/CBMiggFodHRwczovL3d3dy5uZXdzbGF1bmRyeS5jb20vMjAyNC8wMS8wMy9oZXJpdGFnZS1mcmVlZG9tLXN0cnVnZ2xlLXByYWN0aWNhbC1zb2x1dGlvbnMtd2hhdC1uZG1jcy1zdW5laHJpLW1hc2ppZC1wbGFuLWhhcy1vdmVybG9va2Vk0gGSAWh0dHBzOi8vd3d3Lm5ld3NsYXVuZHJ5LmNvbS9hbXAvc3RvcnkvMjAyNCUyRjAxJTJGMDMlMkZoZXJpdGFnZS1mcmVlZG9tLXN0cnVnZ2xlLXByYWN0aWNhbC1zb2x1dGlvbnMtd2hhdC1uZG1jcy1zdW5laHJpLW1hc2ppZC1wbGFuLWhhcy1vdmVybG9va2Vk?oc=5&hl=en-IN&gl=IN&ceid=IN:en,https://www.newslaundry.com,Newslaundry,"The New Delhi Municipal Council’s plan to demolish Delhi’s Sunehri Bagh Masjid has triggered an uproar. While the Delhi High Court is hearing another petition challenging the status quo, a section of the media has already begun linking objections – especially those by political leaders such as AIMIM’s Asaduddin Owaisi – to an attempt to either “appease” or “provoke” Muslims.

But architects understand that buildings are not just material; they are not just a pile of brick, mortar, and concrete. Just as a humble house has meaning for the person who builds it and lives in it, historic public structures such as the Sunehri Bagh Masjid hold even deeper meanings.

In its public notice inviting suggestions, the NDMC had pointed to an alleged need to ease up traffic congestion . And this writer wrote to the civic body on December 29 last year with the following objections and suggestions.

Recognised heritage

Sunehri Bagh Masjid is recognised heritage – it belongs to the Mughal Era and is a Grade III heritage building. India has prided itself on its heritage conservation and has reaped great economic and cultural benefits from its heritage sites. UNESCO has recognised 42 world heritage sites in India, 34 of which are cultural and three of which – Qutub Minar Complex, Red Fort and the Humayun’s Tomb – are in Delhi.

Moreover, India is a signatory to the UNESCO World Heritage Convention of 1972 and demolishing a Mughal Era Mosque that shares its period and construction with our world heritage sites would be a matter of great shame for India in the international forum. It will be a significant and adverse deviation from our culture of preservation and promotion of heritage – both built and unbuilt.

Colonised usually don’t demolish what even coloniser saved

The Sunehri Bagh Masjid is a living site of medieval history that even the British recognised. Much before its official recognition as a Grade III heritage building in 2009, the mosque has lived through histories of colonial occupation, the building of the imperial city of New Delhi by Edwin Lutyens and has been a site of history in India’s anti-colonial struggle.



Sir Edwin Lutyens was far from appreciative of the architecture of the Indian subcontinent. His objections to the inclusion of ‘Indian elements’ in the designing of New Delhi are well documented in the archives of the Royal Institute of British Architects in London and in books like Making of a Capital by Malvika Singh and Indian Summer: Lutyens Baker & Imperial Delhi by Robert Grant Irving.



But even his colonial eye did not miss the importance of Sunehri Bagh Masjid.

Despite his disdain for the architecture of the Indian subcontinent, the mosque’s heritage value was not lost on Lutyens, and he incorporated the mosque in his geometric plan for the new capital. Had it not been for this inclusion, we would have lost the mosque through the building of the new imperial centre in 1912. Several monuments of the subcontinents met the fate of demolition during the building of colonial towns and cities. Sunehri Bagh Masjid is an exception.



To demolish a structure that even our colonial occupiers recognised as valuable would be a huge betrayal to our own history. Our discourses on decolonisation and our repetition of the story of our anti-colonial struggle will lose moral currency and meaning if we demolish what even the British had saved. I cannot think of many examples where the colonised demolished what the coloniser saved. India should not be the first example of this nature.



Role in freedom struggle

The mosque is of immense importance for the history of our anti-colonial struggle. Maulana Hasrat Mohani, the freedom fighter who gave us the slogan ‘Inquilab Zindabad’ (long live revolution) and who was central to the 1930 resolution of Purna Swaraj (complete self-rule), lived in the mosque and attended Parliament from there. He denied government accommodation and travel allowance and used a bicycle and public transport to commute to work at the Parliament complex from the mosque.



The mosque is material evidence to this history and must be celebrated as such. It imbibes within its material, the history of India’s independence and the values and ethics of a frugal Parliamentarian. When one walks on the streets of London, for example, it is very common to come across plaques that mark small houses and cafes where influential states-people, writers and thinkers stayed, visited or lived. These sites are markers in the built environment that remind us of those great human beings and generate awareness and appreciation for their work.



Demolishing the Sunehri Bagh Masjid will desecrate this important history, it will rob us of a significant detail and history of a great personality from our recent past. As a post-colonial nation state, this abandonment of our own struggle will be a grave injustice for the generations to come. It is in material and objects of history that we preserve that which words cannot fully describe. Instead of demolition, the NDMC should consider placing a plaque at the mosque that reminds visitors of Maulana Hasrat Mohani.



Constant use, living heritage

Sunehri Bagh Masjid is a living heritage. One of the reasons that Edwin Lutyens conserved the mosque in his plan for New Delhi was that the mosque was in constant use. It is in active use today as well.

Living heritage carries added values of memory, sanctity, and religious sentiments. Estimates suggest that around a thousand people use the mosque every week. It is a site of prayer and an integral part of Delhi’s urbanity and urban landscape.

It is a constitutional duty under Articles 18, 25, and 26 to safeguard the religious freedom of all Indians and protect their sentiments in the secular republic that India is. Any political onslaught on such spaces in India must be resisted.

Traffic solutions

There is no need to demolish Sunehri Bagh Masjid. As per the NDMC notice and several media reports, the stated need to demolish Sunehri Bagh Masjid is ease of traffic movement. That it creates a blind spot for moving traffic, and pedestrian movement to and from the mosque creates obstruction and a potential threat.

As a trained architect who has worked on several large-scale urban design projects, I can confirm that demolishing the mosque at the roundabout is not just needless, it diminishes the history and character of the street that it crowns. However, the concerns of the traffic police must be addressed.

Monuments at roundabouts are a common feature across the world. Many countries such as France, the UK, Vietnam, Russia, Mexico and India have monuments on important roundabouts. Some roundabouts are important for being monumental.

For example, Paris’ famous monument Arc de Triomphe is a roundabout. It is much bigger than the Sunehri Bagh Masjid and is an intersection of 12 major roads of the metropolis. The Arc receives more than 1.7 million visitors every year – a number much higher than the humble 1000 people using the Sunehri Bagh Masjid weekly.

This simple comparison and many other examples that you can find, tell us two things – one, that heavy traffic around a monumental roundabout is not a threat and traffic can flow with the right design of streets and two, that pedestrian access can also be managed safely around such monuments. These monuments can form the basis for a solution to the problem that the mosque apparently poses.

Very practical, and implementable solutions are present in close vicinity to the Masjid as well.

Lutyen’s Delhi has many underpasses – the most recent ones built at the Janpath and India Gate crossings. Underpasses are a safe and convenient solution for pedestrians to cross the busiest of roads and streets and the footpaths of Lutyen’s Delhi provide plenty of space to build underpasses at this site. Another option can be footover bridges. But since footover bridges can interfere with the aesthetics of the surrounding, underpasses seem to be a good viable alternative for pedestrians to access the Masjid without hindering the movement of traffic. Pedestrian crossings operated through traffic lights are also an option.

All of these solutions will not only facilitate safe movement of people visiting the mosque but will make for an overall safer environment for the commuters of the Delhi Metro station at Udyog Bhavan as well.

The writer is an Architect and Indira Gandhi Radhakrishnan Graduate Scholar studying South Asia at University of Oxford. The article has excerpts from his letter sent to the NDMC on December 29, 2023, in response to a public notice."
4,62,63,‘Investigative reports can’t be taken as credible evidence of SEBI lapse’: SC relief for Adani - Newslaundry,‘Investigative reports can’t be taken as credible evidence of SEBI lapse’: SC relief for Adani  Newslaundry,2024-01-02 08:00:00,https://news.google.com/rss/articles/CBMic2h0dHBzOi8vd3d3Lm5ld3NsYXVuZHJ5LmNvbS8yMDI0LzAxLzAzL3Bvd2VyLXRvLWVudGVyLXNlYmktZnJhbWV3b3JrLWxpbWl0ZWQtc2MtcmVsaWVmLWZvci1hZGFuaS1pbi1oaW5kZW5idXJnLWNhc2XSAYMBaHR0cHM6Ly93d3cubmV3c2xhdW5kcnkuY29tL2FtcC9zdG9yeS8yMDI0JTJGMDElMkYwMyUyRnBvd2VyLXRvLWVudGVyLXNlYmktZnJhbWV3b3JrLWxpbWl0ZWQtc2MtcmVsaWVmLWZvci1hZGFuaS1pbi1oaW5kZW5idXJnLWNhc2U?oc=5&hl=en-IN&gl=IN&ceid=IN:en,https://www.newslaundry.com,Newslaundry,"The Supreme Court has rejected petitions seeking a court-monitored SIT probe into the allegations part of the Hindenburg Research report about stock price manipulation by the Adani Group.

The court said its power to enter the regulatory framework of SEBI is limited. “Investigative reports by press can act as inputs for SEBI but cannot be taken as credible evidence or a proof of regulatory failure by SEBI and it cannot cast doubt on the investigation being carried on by a statutory body,” it said, in a reference to a series of media reports reiterating the allegations of the Hindenburg report, according to Bar and Bench.

Chief Justice of India DY Chandrachud also reportedly said there was no ground to transfer the probe.

A bench comprising CJI Chandrachud, Justices JB Pardiwala and Manoj Misra had reserved its order in November last year on petitions seeking a court-monitored probe. The court had earlier remarked that there was no material to doubt the investigation carried out by the Securities and Exchange Board of India. The bench also dismissed doubts about the impartiality of the members of the expert committee constituted by the court to examine the issue.

In January last year, Hindenburg Research, a US-based short-seller, published a damning report accusing the group of “brazen stock manipulation and accounting fraud” and pulling the “largest con in corporate history”."
5,73,74,Puri Shankracharya - Newslaundry,Puri Shankracharya  Newslaundry,2024-01-03 08:00:00,https://news.google.com/rss/articles/CBMiNGh0dHBzOi8vd3d3Lm5ld3NsYXVuZHJ5LmNvbS90b3BpYy9wdXJpLXNoYW5rcmFjaGFyeWHSAQA?oc=5&hl=en-IN&gl=IN&ceid=IN:en,https://www.newslaundry.com,Newslaundry,
6,71,72,BJP IT Cell - Newslaundry,BJP IT Cell  Newslaundry,2024-01-03 08:00:00,https://news.google.com/rss/articles/CBMiLWh0dHBzOi8vd3d3Lm5ld3NsYXVuZHJ5LmNvbS90b3BpYy9ianAtaXQtY2VsbNIBAA?oc=5&hl=en-IN&gl=IN&ceid=IN:en,https://www.newslaundry.com,Newslaundry,
7,79,80,Siddhartha Dave - Newslaundry,Siddhartha Dave  Newslaundry,2024-01-03 08:00:00,https://news.google.com/rss/articles/CBMiMmh0dHBzOi8vd3d3Lm5ld3NsYXVuZHJ5LmNvbS9hdXRob3Ivc2lkZGhhcnRoYS1kYXZl0gEA?oc=5&hl=en-IN&gl=IN&ceid=IN:en,https://www.newslaundry.com,Newslaundry,"Siddhartha Dave

The writer is a senior advocate at the Supreme Court of India."
8,95,96,"IIT-BHU rape accused posted photos with top BJP leaders, of BJP campaigns - Newslaundry","IIT-BHU rape accused posted photos with top BJP leaders, of BJP campaigns  Newslaundry",2024-01-03 08:00:00,https://news.google.com/rss/articles/CBMib2h0dHBzOi8vd3d3Lm5ld3NsYXVuZHJ5LmNvbS8yMDI0LzAxLzAzL2lpdC1iaHUtcmFwZS1hY2N1c2VkLXBvc3RlZC1waG90b3Mtd2l0aC10b3AtYmpwLWxlYWRlcnMtb2YtYmpwLWNhbXBhaWduc9IBf2h0dHBzOi8vd3d3Lm5ld3NsYXVuZHJ5LmNvbS9hbXAvc3RvcnkvMjAyNCUyRjAxJTJGMDMlMkZpaXQtYmh1LXJhcGUtYWNjdXNlZC1wb3N0ZWQtcGhvdG9zLXdpdGgtdG9wLWJqcC1sZWFkZXJzLW9mLWJqcC1jYW1wYWlnbnM?oc=5&hl=en-IN&gl=IN&ceid=IN:en,https://www.newslaundry.com,Newslaundry,"The social media profile of at least one of the three accused, who have been arrested over an alleged gangrape on IIT-BHU premises, is replete with pictures of him posing with senior BJP leaders. It should be noted here that none of these posts were made after the alleged crime.

While Kunal Pandey and Saksham Patel were the coordinator and co-coordinator of the BJP IT cell’s Varanasi unit, Abhishek Chauhan was also part of the same unit.

The three were arrested in the early hours of Sunday over the incident which allegedly took place in November last year. According to a report in The Indian Express , the accused are learnt to have told the police that they were involved in three other cases of molestation on campus.

While several opposition leaders have tried to target the BJP over ostensible links of the accused to the party, BJP Varanasi (Mahanagar) president Vidyasagar told The Indian Express that the three are no longer members of the party’s IT cell in Varanasi.

While the Facebook pages of Pandey, who is married to the daughter of a BJP leader, and Chauhan are now locked, Newslaundry found that Saksham Patel’s social media profile had a series of pictures with the BJP brass – posted in 2022.

On Facebook, Saksham Patel claimed to be a co-convener of the Varanasi IT cell. With over 1,300 Facebook friends, he actively posted on the profile from January to September, 2022.

A picture posted by him in April 2022 shows him in RSS uniform, wishing people “Hindu New Year”.

On January 4, he uploaded a profile picture with BJP president JP Nadda, and on January 30, he uploaded a picture with Adityanath.

Patel has also posted twice about his meetings with the BJP Union Minister Anurag Thakur – first on January 22 and then on March 2 .

Within a period of six months, he posted six pictures with UP Jal Shakti minister Swatantra Dev Singh.

The same day he posted a picture with JP Nadda, he uploaded another profile picture with Swatantra Dev Singh. Around 10 days later, he posted another picture with the BJP leader, congratulating him on being elected as BJP UP Head. The next week, he posted a picture of Singh surrounded by girls to wish his followers the National Girl Child Day.

In February , he posted a collage of pictures of his meetings with Singh to wish him on his birthday. And in March , he uploaded a picture showing him sitting with Singh to congratulate him on his induction as a UP cabinet minister. In August , he posted about another meeting with the minister.

Of all the BJP leaders, Patel has posted the highest number of photographs with Varanasi BJP MLA Saurabh Srivastava. Nine times.

Right before the UP assembly elections in February 2022, he posted eight pictures with Srivastava , campaigning for him . On February 7, he uploaded a profile picture with the leader. On February 16, he posted several pictures from his election rally which he was part of. On March 7 , he uploaded another photo, stating that it was the first time had voted for Srivastava. On April 5 , he uploaded another picture in which the BJP MLA can be seen greeting him by placing a scarf around Patel’s neck.

In August , Patel was also allegedly part of PM Modi’s Har Ghar Tiranga Programme with Srivastava. And in January , Patel was also part of a flag hoisting ceremony at Modi’s office in Varanasi on the occasion of Republic Day.

In January, 2022, he also posted twice about his meeting with BJP Gujarat general secretary Ratnakar."
9,56,57,It needs practice to preach: The dichotomy between informed criticism and activist outrage - Newslaundry,It needs practice to preach: The dichotomy between informed criticism and activist outrage  Newslaundry,2024-01-03 08:00:00,https://news.google.com/rss/articles/CBMigAFodHRwczovL3d3dy5uZXdzbGF1bmRyeS5jb20vMjAyNC8wMS8wMy9pdC1uZWVkcy1wcmFjdGljZS10by1wcmVhY2gtdGhlLWRpY2hvdG9teS1iZXR3ZWVuLWluZm9ybWVkLWNyaXRpY2lzbS1hbmQtYWN0aXZpc3Qtb3V0cmFnZdIBkAFodHRwczovL3d3dy5uZXdzbGF1bmRyeS5jb20vYW1wL3N0b3J5LzIwMjQlMkYwMSUyRjAzJTJGaXQtbmVlZHMtcHJhY3RpY2UtdG8tcHJlYWNoLXRoZS1kaWNob3RvbXktYmV0d2Vlbi1pbmZvcm1lZC1jcml0aWNpc20tYW5kLWFjdGl2aXN0LW91dHJhZ2U?oc=5&hl=en-IN&gl=IN&ceid=IN:en,https://www.newslaundry.com,Newslaundry,"An article published by Newslaundry on December 28, 2023 – titled “The gap he maintained: The dichotomy between CJI Chandrachud’s words and deeds in 2023” – which can, at best, be described as misplaced outrage, has led me to pen my thoughts in response.

The article, which appears to be written by an author who may not be familiar with the functioning of the courts or stepped foot within the precincts of the Supreme Court, intends to highlight the dichotomy between the “words” and “deeds” of the present Chief Justice of India in 2023.

In that article, the “words” spoken by the Chief Justice of India were a reference to the various lectures delivered by him, and the “deeds” were decisions rendered by him, sitting with other judges in the Supreme Court of India.

To extract the thoughts expressed by a judge in a lecture on a particular topic, and to selectively apply them to certain matters, is too simplistic an understanding of the true workings of the judicial system. The article in question has skipped the very fundamentals of judicial decision-making – the individuality of the facts of each case, the sound legal principles applicable, practice and procedure of the Supreme Court, and the constitutional goal to do complete justice.

The words chosen to critique the judgments of the Chief Justice, particularly the references to the Chief Justice of India as being armed with an immaculate “pedigree”, and of “wearing a cloak of progressiveness like no other in the judiciary”, do little to buttress any legal argument and stray into the area of a rant. This is especially so considering the emphasis on specifics in courts of law as compared to column space in news.

After the reference to the Chief Justice’s lectures on democracy, the article comes to the central point it attempts to highlight – the matter of Umar Khalid’s bail. To begin with, the article misleads that Umar Khalid’s bail petition was deferred on multiple occasions by the Chief Justice, by stating that the “CJI’s court” adjourned the matter on various dates.

The matter was, in fact, listed before another bench, of which the Chief Justice was not a member. That bench had unquestionably attempted to hear the case, while accommodating the requests for adjournment made by the parties, including by the lawyers of Umar Khalid himself.

The article in question also fails to mention that when the matter was listed on July 24, 2023, a letter for adjournment was circulated on behalf of Umar Khalid. On the next date, August 9, one of the judges on the bench recused from the matter. On the following date, the matter was adjourned simpliciter.

On September 5, a request for adjournment was again made on behalf of Umar Khalid. Thereafter, on September 12, the Supreme Court granted ‘leave’ in the matter to facilitate its hearing on non-miscellaneous days. On the following date, the court directed that the matter be listed in the first five items, again, with the intention of concluding its hearing.

Lastly, on November 29, a joint request for adjournment was made, including on the part of Umar Khalid’s legal team, to adjourn the matter, due to non-availability of the arguing counsel. None of these delays can be said to be attributable to the Supreme Court, and in no manner to the Chief Justice of India.

The over-simplification of the adjournments in the Umar Khalid matter, and the blanket statement of the article attributing all adjournments to the “CJI’s court” do not appreciate much of the detailing and complexity which the author still may have issues with, but then could at least be directed more accurately. It also reflects why researching the details in matters of the court is imperative for a rational critique.

To highlight the plight of numerous undertrial prisoners, the article retains its spotlight on only one undertrial prisoner, Umar Khalid, without any supporting statistics to show the actual disposal of other bail applications by the Supreme Court.

In fact, the Chief Justice of India has on numerous occasions constituted benches on non-working days and holidays, in matters where the personal liberty of individuals is in grave danger.

For example, the hearing of Teesta Setalvad’s bail application took place on a Saturday, and even the larger bench was constituted that very evening, after the disagreement between two judges. Likewise, a bench was specially constituted on December 19 last year when the court had already commenced its winter vacation to hear a matter from the Allahabad High Court, where the Vice Chancellor of the Sam Higginbottom University of Agriculture, Technology and Sciences was directed to surrender.

Apart from the above, there have been numerous instances where the bench of the Chief Justice of India has taken out of turn mentionings in matters of personal liberty, and passed orders protecting individuals from unwarranted arrests. It is not the purport of this response to list many such orders which have been passed, but had the author of the article in question undertaken a thorough statistical exercise, she would have certainly come across several such orders.

The takeaway from the above is that the doors of justice in the Supreme Court are always open, especially when it concerns the personal liberty of an individual. Whether a person succeeds or not in persuading a bench to grant an order depends on a complex mix of circumstances, especially the facts of each case, and certainly the Chief Justice of India cannot be blamed for orders passed by other benches of the court, since he is only the primus inter pares.

The article also goes on to glorify the emerging trend of browbeating judges by some practising advocates, which in my view is highly unbecoming of this profession. These attacks multiply in number, especially when any self-proclaimed “sensitive” matter is listed before a judge against whom such persons have preconceived notions.

There are hundreds of lawyers in the Supreme Court who quietly go about arguing their cases before the benches to which such cases are assigned. It is not part of a lawyer’s duty to seek that his matter be listed before a particular bench, or that it be removed from a bench before which it is listed.

The Chief Justice, being the master of the roster, had recently responded to these unsubstantiated claims of certain matters being listed before certain honourable judges, stating that if a matter is listed before a judge, it is for the said judge to take a call. This is the correct position, and this practice has been followed since the establishment of the Supreme Court of India. The pressures on the judicial system are best understood by those in it.

Another concerning aspect is the ill considered comment made regarding one of the sitting judges’ professional history of being the law secretary to a particular government in the past. Such remarks which have become frequent in the age of social media throw responsibility to the wind, and are often used to intimidate a judge who has been discharging her judicial functions for over 27 years.

The people of India, through the Constitution, repose complete faith in the independence of a judge from the moment they take oath.

Targeting judges does little to nudge the discourse toward any kind of judicial reform and more toward a social media fuelled free-for-all. If conversations around the judiciary have to be productive, they have to take into account legal specifics and be accurate which will lead to a better and complete understanding in the public domain. Any misleading critique of an institution falls in an area of absolute misinformation, which would lead to unfairly denigrating that institution.

The writer is a senior advocate at the Supreme Court of India."
