,Unnamed: 0,index,title,description,date,url,source-url,source-name,text
0,14,15,Tech Archives – Page 1352 of 1352 – ThePrint - ThePrint,Tech Archives – Page 1352 of 1352 – ThePrint  ThePrint,2024-01-18 01:45:47,https://news.google.com/rss/articles/CBMiLGh0dHBzOi8vdGhlcHJpbnQuaW4vY2F0ZWdvcnkvdGVjaC9wYWdlLzEzNTIv0gEA?oc=5&hl=en-IN&gl=IN&ceid=IN:en,https://theprint.in,ThePrint,"Legatees of political forces Indira Gandhi locked up during Emergency are now redefining some of India's foundational principles. They can be challenged, just as she was in the 1970s."
1,15,16,"Why FDI in India is lowest in 16 yrs — no real ease of doing business, ill-considered treaty moves - ThePrint","Why FDI in India is lowest in 16 yrs — no real ease of doing business, ill-considered treaty moves  ThePrint",2024-01-18 02:35:29,https://news.google.com/rss/articles/CBMihAFodHRwczovL3RoZXByaW50LmluL2Vjb25vbXkvd2h5LWZkaS1pbi1pbmRpYS1pcy1sb3dlc3QtaW4tMTYteXJzLW5vLXJlYWwtZWFzZS1vZi1kb2luZy1idXNpbmVzcy1pbGwtY29uc2lkZXJlZC10cmVhdHktbW92ZXMvMTkyNzkzNy_SAYgBaHR0cHM6Ly90aGVwcmludC5pbi9lY29ub215L3doeS1mZGktaW4taW5kaWEtaXMtbG93ZXN0LWluLTE2LXlycy1uby1yZWFsLWVhc2Utb2YtZG9pbmctYnVzaW5lc3MtaWxsLWNvbnNpZGVyZWQtdHJlYXR5LW1vdmVzLzE5Mjc5MzcvP2FtcA?oc=5&hl=en-IN&gl=IN&ceid=IN:en,https://theprint.in,ThePrint,"The last time it was lower than this was in the first half of 2007-08.

An analysis by ThePrint of foreign direct investment (FDI) figures provided by the Reserve Bank of India (RBI) shows that gross FDI into India in the first half (April-September) of this financial year stood at just $10.1 billion.

New Delhi: Foreign investments in India have fallen to near multi-decade lows in the current financial year, both in absolute terms as well as as a percentage of the country’s gross domestic product (GDP).

Similarly, as a percentage of India’s GDP, gross FDI flows dropped to just 1 percent in the first half of financial year 2023-24, while net FDI fell to 0.6 percent. These are levels last seen in 2005-06.

The government has argued in Parliament that this fall in FDI flowing into India is because of a global slowdown. However, the analysis shows that while global FDI inflows have indeed fallen — largely because investments have stopped flowing into China and have begun flowing out — India’s share in global FDI inflows has also been falling.

In other words, global FDI inflows have been falling and India is receiving a decreasing share of what remains. India’s share in global FDI inflows fell to 2.8 percent in the January-June 2023 period, the lowest since 2017.

Economists and investment analysts say the reason behind India’s lacklustre FDI inflows, which have largely fallen as a percentage of GDP since 2014, is down to the policies of the Modi government.

To begin with, despite improvements in India’s ranking on the World Bank’s Ease of Doing Business index, actually doing business in India is still a difficult process impeded further by red tape.

The second major deterrent for foreign investors, they say, is India’s scrapping of all its Bilateral Investment Treaties (BITs). This deprived foreign companies of any protection from judicial proceedings in India.

The third factor is India’s stated policies on Free Trade Agreements (FTAs). Having signed one with Australia and the UAE, New Delhi has been trying to finalise similar trade pacts with the EU, the UK, and the US. This, analysts say, would give companies in those countries access to Indian markets without them having to invest here.

Also Read: Income inequality reducing, one-third tax filers in bottom slab moved up to higher levels since 2014

Sharp fall in FDI in recent years

In absolute terms, gross FDI inflows to India amounted to $10.1 billion in the first half of this financial year, down 60 percent from the same period of the previous financial year, which itself was down 16 percent from the first half of FY 2021-22.

October 2023 did see a surge in FDI of $7.3 billion, but that still put the current financial year’s total well below that of preceding years.

While absolute figures provide some insight into the money coming into the country, the expectation is that, as the economy grows, so will the funds flowing into India. A look at FDI as a percentage of GDP shows whether this has actually been the case.

During the first term of the Congress-led United Progressive Alliance (UPA), both gross FDI and net FDI shot up as a percentage of GDP — from 0.8 percent and 0.5 percent, respectively, in FY 2004-05 to 3.5 percent and 1.8 percent, respectively, in FY 2008-09.

Thereafter, it fell sharply again, perhaps in reaction to the global financial crisis in 2008-09. However, the UPA ended its 10 years in power with both gross and net FDI making up a higher percentage of GDP than when it came to power.

The Modi government has seen the opposite. Gross and net FDI as a percentage of GDP fell marginally over its first term, and the second term has seen both fall even faster.

“India’s FDI flow has been witnessing a declining trend,” Sumit Shekhar, an analyst at Delhi-based Ambit Capital said in a research note published this month. “A bigger concern is the rise in the share of reinvested earnings in net FDI inflows. This means the economy is struggling to attract newer investments as FDI in new equity grew by just 2.5 percent year-on-year in FY13-23 while reinvested earnings increased by 7 percent.”

He added that while FDI in services in India grew relatively strongly over the last decade, inflows into the manufacturing sector, led by sectors like automobiles and metallurgy, contracted.

Government policies to blame

While some of the recent slowdown in FDI in India could be explained due to what’s happening in the US, the longer trend of largely flat FDI over the last decade is due to a perceived lack of genuine ease of doing business, according to D.K. Srivastava, chief policy advisor at EY India.

“Recently, over the last year-and-a-half, the US interest rates were hiked and a lot of money was flowing back to the US,” Srivastava said. “But over the last decade, the reason for FDI not growing along with the economy is that genuine ease of doing business has not yet come in.”

“There are still a lot of constraints and rigidities and so investors are still reluctant to put their money in India,” he added.

Another major reason for India’s tepid FDI flows over the last decade has to do with India’s termination of the majority of its Bilateral Investment Treaties (BITs) — agreements between two countries that provide various protections to companies from one country investing in the other. One of these protections is that any arbitration or court case involving the company would take place in a third country, to eliminate any bias.

India had entered into BITs with 74 countries as of 2015, Minister of State (MoS) for External Affairs Rajkumar Ranjan Singh informed the Rajya Sabha in March 2023.

Of these 74, the government sent notices of termination to 68 countries and regions with a request to re-negotiate, while six BITs remain in force. After 2015, the Indian government signed four BITs, of which two are in force.

A June 2022 paper published in the peer-reviewed journal The Review of International Organizations found “a significant reduction in FDI inflows to India in response to BIT terminations by more than 30 percent compared to countries without terminations”.

“We identify the sudden break with investor protection for new investments as the major transmission channel,” the paper added.

Investment analysts agree with this assessment, saying that the terminations of BITs “majorly dented” investment flows into the country.

“When a company that doesn’t really know anything about India wants to invest here, it has fears about land acquisition, labour issues and various other things that can be taken to court,” an analyst from a leading research agency with its India headquarters in Mumbai, explained to ThePrint, on condition of anonymity.

“BITs used to provide that protection against court cases.”

“However, by terminating them, this government has removed those protections and the companies are no longer confident that they won’t be taken to an Indian court, the outcome of which is a foregone conclusion,” the analyst added.

The analyst also said that India’s eagerness to enter into FTAs signalled to companies around the world that they just had to wait for these agreements so that they get access to the Indian markets, without having to invest here.

India’s share in global FDI also falling

In December 2023, Minister of State (MoS) for Commerce and Industry Som Parkash told the Rajya Sabha that “FDI inflows have also been impacted by the threat of global recession, economic crisis due to Russia-Ukraine conflict, global protectionist measures and decline of real GDP growth rates of Singapore, USA and UK which are the major source countries for FDI”.

This assessment found many takers including Aditi Nayar, chief economist at the credit ratings agency ICRA, who said that India’s FDI situation needs to be looked at in the global context.

“The declining FDI flows to India aren’t surprising since this is in line with what’s happening globally,” Nayar told ThePrint.

“There appears to be an ongoing ‘funding winter’ in the startup sector. So, the factors driving this moderation in FDI are not specific to India.”

The data does show that India’s share in global FDI inflows has been largely increasing over the years, but it also shows that this share fell to just 2.8 percent in 2022-23, the lowest it has been since 2017.

“US investors are trying to shift away from China, but their preferred destinations are still Vietnam and South Korea and to some extent India, but here it’s only in some specific sectors of the economy,” Srivastava said, adding that “it is not broad-based”.

(Edited by Amrtansh Arora)

Also Read: From IMF to rating agencies, Modi govt’s rebuttals are improving. Backed by data & valid arguments"
2,64,65,"Whose economic performance was better, UPA or NDA? Growth rates don’t tell the whole story - ThePrint","Whose economic performance was better, UPA or NDA? Growth rates don’t tell the whole story  ThePrint",2024-01-19 04:03:32,https://news.google.com/rss/articles/CBMifGh0dHBzOi8vdGhlcHJpbnQuaW4vb3Bpbmlvbi93aG9zZS1lY29ub21pYy1wZXJmb3JtYW5jZS13YXMtYmV0dGVyLXVwYS1vci1uZGEtZ3Jvd3RoLXJhdGVzLWRvbnQtdGVsbC10aGUtd2hvbGUtc3RvcnkvMTkyODE2Mi_SAYABaHR0cHM6Ly90aGVwcmludC5pbi9vcGluaW9uL3dob3NlLWVjb25vbWljLXBlcmZvcm1hbmNlLXdhcy1iZXR0ZXItdXBhLW9yLW5kYS1ncm93dGgtcmF0ZXMtZG9udC10ZWxsLXRoZS13aG9sZS1zdG9yeS8xOTI4MTYyLz9hbXA?oc=5&hl=en-IN&gl=IN&ceid=IN:en,https://theprint.in,ThePrint,"Now, how should economic growth across different time periods be compared? The simple method would be to compare the headline growth rates for different time periods and evaluate which is higher. However, there is a caveat. This approach assumes that growth in both the periods was equally likely. It overlooks the external conditions (like global slowdowns) that probably played a key role in influencing economic growth in a globalised economy.

Historically, economies like India and China operated like isolated islands. But starting with the 1991 economic reforms, successive Indian governments have followed a consistent reform policy (with some important failures). A key outcome of the reforms process, both in India and China, has the increased integration of these economies with the rest of the world.

Election season is approaching and understandably there is a need to assess performance—economic and political. For political performance, the outcome of the 2024 election is not known. But we can compare the economic performance of the Narendra Modi-led BJP government with that of the previous Congress dispensation during the high growth period from 2004 to 2013. Such a comparison is useful to understand, evaluate, and compare economic policies and their outcomes on economic growth.

Another frequently used comparison measure is to compute the potential growth rate of the economy. This is useful for determining whether the economy is in a positive or negative business cycle. Further, changes in the potential growth rate are important as they help better understand the long-term impact of economic policies (such as reforms). But how does one measure economic potential, and does that relate to the external environment?

This discussion is important because it highlights the challenges of comparing economic growth across two different periods—an exercise that analysts have been casually undertaking over the last several months. Unfortunately, such simplistic comparisons are inappropriate. In particular, they do not help in creating a better understanding of the influence of policies in shaping economic outcomes.

Also Read: India’s youth need jobs not freebies. Can govt deliver before demographic dividend fades?

‘Excess growth’ is a better metric

To address the issue of comparing economic growth across time, we propose a simple metric based on two steps.

The first step is to take the population-weighted average growth of all countries, excluding India, for a given year. This gives us an estimate of global growth for that year. This captures the external growth environment—independent of India—and therefore provides us with a “reference” estimate of growth.

The next step is to subtract the global growth rate from India’s growth rate. We thus arrive at India’s excess growth. This excess growth rate is a reasonable measure to infer economic performance across different time periods. Naturally, the higher the excess growth, the better the economic performance.

Also Read: Manufacturing, investment drive India’s FY24 growth estimate, but consumption needs to rebound

India’s economic performance improved in 2014-2023

Before undertaking this analysis, a cautionary note. Both 2004-13 and 2014-23 experienced two global recessions. The first is the global financial crisis and the second is the Covid-19 pandemic. Many have compared these two events, but such a comparison is problematic on two counts. First, the 2020-21 pandemic caused a greater intensity of economic shock than the 2007-2008 global financial crisis. Second, economic outcomes during the pandemic across the world were determined by public health choices, like lockdowns. Therefore, for the purpose of evaluating economic performance across time, these two years need to be dropped.

However, the inclusion of these years does not change the key result: India’s improved performance in 2014-23 compared to 2004-13.

A simple comparison of growth rate shows a drop from 7.8 per cent in 2004-13 (Period I) to 6.9 per cent in 2014-23 (Period II). However, global growth during Period II was 4 per cent compared to 5.6 per cent earlier. As a result, India’s excess growth is 0.9 percentage points (pp) higher in 2014-23 relative to 2004-13 (2.9 pp vs 2.2 pp). Therefore, the conclusion of better economic performance due to higher growth during Period I ignores the conducive external environment that facilitated this.

It is important that commentators recognise that the changing external environment renders the comparison of simple growth rates incorrect for the purpose of comparing economic performance.

Surjit S Bhalla is a former Executive Director at the International Monetary Fund and Karan Bhasin is a New York based economist. Views are personal.

(Edited by Asavari Singh)"
3,99,0,"Gaza to Pakistan, political Islam is at its strongest and weakest. Depends how you look at it - ThePrint","Gaza to Pakistan, political Islam is at its strongest and weakest. Depends how you look at it  ThePrint",2024-01-20 02:51:17,https://news.google.com/rss/articles/CBMiigFodHRwczovL3RoZXByaW50LmluL25hdGlvbmFsLWludGVyZXN0L2dhemEtdG8tcGFraXN0YW4tcG9saXRpY2FsLWlzbGFtLWlzLWF0LWl0cy1zdHJvbmdlc3QtYW5kLXdlYWtlc3QtZGVwZW5kcy1ob3cteW91LWxvb2stYXQtaXQvMTkzMTI4OS_SAY4BaHR0cHM6Ly90aGVwcmludC5pbi9uYXRpb25hbC1pbnRlcmVzdC9nYXphLXRvLXBha2lzdGFuLXBvbGl0aWNhbC1pc2xhbS1pcy1hdC1pdHMtc3Ryb25nZXN0LWFuZC13ZWFrZXN0LWRlcGVuZHMtaG93LXlvdS1sb29rLWF0LWl0LzE5MzEyODkvP2FtcA?oc=5&hl=en-IN&gl=IN&ceid=IN:en,https://theprint.in,ThePrint,"The Muslim communities and leaders of India, Bangladesh, Indonesia, Malaysia and several other countries are, therefore, excluded. Saudi Arabia, the UAE, Qatar and other Gulf nations, Iran, Pakistan, Turkey and many others in Asia and Africa are among those who constitute this dominant universe of political Islam that we are talking about.

For the greatest clarity, let’s say upfront that this is not an argument about Islam, the faith. This is about political Islam, where the faith is the state religion, defines a nation and/or maintains its mostly unelected leaders in power and determines their strategic responses.

For a moment, take your eye off the destruction in Gaza, the disruption in the Red Sea and the Iran-Pakistan tit-for-tat bombings that were followed by an incredible equivalent of the brotherly pappi-jhappi (hugs and kisses). Now, depending on which way you look at it, global political Islam is at its strongest ever, or its weakest.

Further, there are the many non-state actors. Some of them, like the Houthis and Hezbollah, flaunt arsenals bigger than most regular states.

In fact, both are bigger than most European countries in terms of armed manpower, missiles, drones and in the case of the Houthis, tanks. There are also the numerous deadly splinters of al-Qaeda and IS, Pakistan’s mostly Sunni (from all schools, Salafi, Barelvi, Deobandi) Lashkars and Jaish-e this or that, including Iran’s latest target, Jaish al-Adl.

It is this larger group, comprising both the states and the non-state actors who are governed in the name of Islam and exert pan-national influence, that we define as the world of political Islam.

Also Read: Nation bigger than 200-cr Ummah. Muslims don’t get it and that makes them powerless

This power has challenged and destabilised the world as never before in its history. There was the oil shock after the Yom Kippur War in 1973, the two Gulf Wars, 9/11, al-Qaeda, IS and the many Intifadas. Each was limited in its geographical spread, strategic reach and intensity of violence. Today’s disruption is worldwide.

The unlikely rise of sanctions-hit Iran as a regional and sectarian power is a key point. Its influence now goes way beyond the Middle East, as even the Russians court it desperately for shipments of its drones, ammunition and cheap missiles. Hamas, Hezbollah and the Houthis are its state-sized proxies.

Iran is rising mostly because this world of political Islam had been leaderless and powerless for decades. The 9/11 attacks, al-Qaeda and IS, weakened it as these gave America a strategic and moral justification to move in militarily.

In their respective heydays, both al-Qaeda and IS attempted to wrest this leadership and failed. The Arab Spring, initially welcomed and backed by the Western powers and liberal establishment, rose in this continuing maelstrom.

The idea of a move away from dictatorship to elected democracy was heady. But as the Muslim Brotherhood or some equivalent was elected in one country after another, the Western-liberal enthusiasm vaporised. The upshot is the ‘welcome’ return of dictatorship and the old normal in Egypt and almost in Tunisia, the broken nation-states of Syria and Libya and the flood of refugees to Europe.

In parallel, a great deal of such destabilisation took place in Africa as well. The Western power was now so overstretched and exhausted that Barack Obama, after killing Gaddafi, breaking Libya and more, was talking of leading from behind.

All of this created a great vacuum of state, strategic and moral authority. Iran moved into it. Its non-state proxies are bigger than the armies of most of the other nations in this grouping of political Islam.

We are all familiar with that slogan ‘from the river to the sea’ that so energises the Palestinians and enrages the Israelis. For today’s geopolitics, it will need to be something like ‘from the Mediterranean to the Arabian Sea through the Red Sea…’ and so on.

The hard fact is that today, all of the American-led Western powers, with varying support from friends including India, are not able to keep their most critical sea lanes free. This, when their pretence is keeping the Indo-Pacific and South China Sea free. This rise of diverse but aligned Islamist challenges has exposed the limitations of big-power militaries.

Other powers are rising too. Qatar is the pre-eminent one, forever the ‘swing’ state, pretending to dispense favours to this and that but acting mostly on its own.

It is a remarkable entity in that it is that indispensable state for the US, Iran, Hamas and the Israelis at the same time. Egypt’s Sisi has found new ballast too, making top American diplomats wait (without him, the Rafah crossing from Gaza won’t open) and winning what he called an election, without a whimper from Washington.

All of this adds up to the strongest challenge to the Western power since the end of the Cold War.

Also Read: Israel is angry, Netanyahu poised for Gaza invasion. But there are limitations to military power

Then how do we build the counter-argument that this world of political Islam is at its weakest ever? First, however long this fighting and disruption goes on, it will eventually end and the ‘Islamist’ group will not win. Disruptive firepower apart, it simply does not have the cohesion to win.

Once we rule out a win by Iran and its proxies, only the Gulf states and Turkey remain in this particular Islamic world. They’re weaker than before, unable to choose sides with clarity over Gaza and attacked as American lackeys.

Erdoğan has repositioned Turkey as a deal-maker and a deal-broker, in eastern Europe more than Asia, like a mega Qatar with no oil or gas. That he now searches for influence in the Indian Subcontinent underlines the limitations to his ambitions.

Therefore, the real unwinnable wars in this universe are between its own Islamic states. The Iran-Pakistan fireworks are only the latest spectacle.

After Zia, democracy had given Pakistan — with a small but modern, educated elite — the choice of breaking away from his Islamisation and rebranding itself like Indonesia, or learning from Bangladesh. It’s built its own unique hybrid — but essentially Islamised — state. Count it among the losers in this ongoing tussle for global influence.

And finally, a category we do not talk about enough. Most of the world’s Muslims living in permanent peace belong to nations outside this grouping: Malaysia, Bangladesh, Indonesia and India. Islam is the state religion in the first two, but they eschew militant pan-Islamism. Muslims in these and other such states add up to nearly a billion. These Muslim communities are winners too, and without fighting anybody. Maldives has just become an exception in this group, choosing full Islamisation.

These nations’ blessing is the relative non-politicisation of their faith. Therein lies a larger warning to all nations: that moulding their state and nationalism around a religion is bound to fail. It’s also the lesson of the past many centuries.

That’s why it is such an incredible irony that — while it didn’t bat an eyelid over Egypt, loves the dictators of the Gulf and cheers on the Pakistani army as it fixes its election — the only thing giving Washington a stomach ache is an imperfect election in Bangladesh. Which, by the way, does not proclaim itself an Islamic Republic despite a Muslim majority of over 90 percent.

Also Read: In this war of dead baby pictures, yours versus mine, the question of who’s the victim will be lost"
4,296,97,World Archives – Page 11227 of 11227 – ThePrint - ThePrint,World Archives – Page 11227 of 11227 – ThePrint  ThePrint,2024-01-20 11:12:20,https://news.google.com/rss/articles/CBMiLmh0dHBzOi8vdGhlcHJpbnQuaW4vY2F0ZWdvcnkvd29ybGQvcGFnZS8xMTIyNy_SAQA?oc=5&hl=en-IN&gl=IN&ceid=IN:en,https://theprint.in,ThePrint,"Legatees of political forces Indira Gandhi locked up during Emergency are now redefining some of India's foundational principles. They can be challenged, just as she was in the 1970s."
5,180,81,Entertainment Archives – Page 145 of 145 – ThePrint - ThePrint,Entertainment Archives – Page 145 of 145 – ThePrint  ThePrint,2024-01-20 12:12:13,https://news.google.com/rss/articles/CBMiNGh0dHBzOi8vdGhlcHJpbnQuaW4vY2F0ZWdvcnkvZW50ZXJ0YWlubWVudC9wYWdlLzE0NS_SAQA?oc=5&hl=en-IN&gl=IN&ceid=IN:en,https://theprint.in,ThePrint,"By Jonathan Stempel NEW YORK (Reuters) - Drake and 21 Savage have been sued by Conde Nast, the publisher of Vogue magazine, for using the Vogue name without permission to promote their new album ""Her"
6,93,94,Features Archives – Page 3280 of 3280 – ThePrint - ThePrint,Features Archives – Page 3280 of 3280 – ThePrint  ThePrint,2024-01-20 13:04:03,https://news.google.com/rss/articles/CBMiL2h0dHBzOi8vdGhlcHJpbnQuaW4vY2F0ZWdvcnkvZmVhdHVyZS9wYWdlLzMyODAv0gEA?oc=5&hl=en-IN&gl=IN&ceid=IN:en,https://theprint.in,ThePrint,"Legatees of political forces Indira Gandhi locked up during Emergency are now redefining some of India's foundational principles. They can be challenged, just as she was in the 1970s."
7,1193,94,"ANI PR, Author at ThePrint – Page 3893 of 3895 - ThePrint","ANI PR, Author at ThePrint – Page 3893 of 3895  ThePrint",2024-01-20 13:10:20,https://news.google.com/rss/articles/CBMiLWh0dHBzOi8vdGhlcHJpbnQuaW4vYXV0aG9yL2FuaS1wLXIvcGFnZS8zODkzL9IBAA?oc=5&hl=en-IN&gl=IN&ceid=IN:en,https://theprint.in,ThePrint,
8,97,98,Features Archives – Page 2258 of 3280 – ThePrint - ThePrint,Features Archives – Page 2258 of 3280 – ThePrint  ThePrint,2024-01-20 13:26:08,https://news.google.com/rss/articles/CBMiL2h0dHBzOi8vdGhlcHJpbnQuaW4vY2F0ZWdvcnkvZmVhdHVyZS9wYWdlLzIyNTgv0gEA?oc=5&hl=en-IN&gl=IN&ceid=IN:en,https://theprint.in,ThePrint,"Legatees of political forces Indira Gandhi locked up during Emergency are now redefining some of India's foundational principles. They can be challenged, just as she was in the 1970s."
9,389,90,World Archives – Page 11229 of 11229 – ThePrint - ThePrint,World Archives – Page 11229 of 11229 – ThePrint  ThePrint,2024-01-20 13:26:32,https://news.google.com/rss/articles/CBMiLmh0dHBzOi8vdGhlcHJpbnQuaW4vY2F0ZWdvcnkvd29ybGQvcGFnZS8xMTIyOS_SAQA?oc=5&hl=en-IN&gl=IN&ceid=IN:en,https://theprint.in,ThePrint,"Singapore has had 266 total cases with zero deaths, and its infection rate is much slower than the rest of the world. This is how we did it."
